Series,EpisodeNumber,EpisodeTitle,AirDate,TaskNumber,Description,IsLive,IsTeam,IsPrize,Contestant1,Contestant2,Contestant3,Contestant4,Contestant5
11,5,Slap and tong,15 April 2021,4,"Arrange the seven objects in a line on the table in order of how many sides they have. Fewest side on the left, most sides on your right. You may only touch the objects with your face. If anything falls from the table, you are disqualified. You must put on your darkness goggles now.",FALSE,FALSE,FALSE,5,DQ,DQ,4,DQ
11,5,Slap and tong,15 April 2021,5,"Team Live:Grab the marshmallow with your tongs. When the Taskmaster says ""play"", you have 10 seconds to grab the marshmallow. Once your tongs are over the table, you must attempt to grab the marshmallow. If you successfully grab the marshmallow, you win.",FALSE,FALSE,FALSE,4,4,2,2,4
11,6,Absolute casserole,22 April 2021,1,Most annoying thing.,FALSE,FALSE,TRUE,2,5,1,3,4
11,6,Absolute casserole,22 April 2021,2,Make the best portrait of the Taskmaster on this door using only your feet.,FALSE,FALSE,FALSE,3,5,1,2,4
11,6,Absolute casserole,22 April 2021,3,Vandalise this wall.,FALSE,TRUE,FALSE,1,1,5,5,1
11,6,Absolute casserole,22 April 2021,4,"Identify the contents of the battered items in this fish and chips order. You may: lick and sniff all of the items, bite into two, squeeze one between your elbows, really stamp on one, look at one through a magnifying glass, and put one in a glass of water.",FALSE,FALSE,FALSE,3,5,1,2,4
11,6,Absolute casserole,22 April 2021,5,"Tie the very ends of the string to the arms of the glasses, then put the glasses on.",TRUE,FALSE,FALSE,2,1,5,4,3
11,7,You've got no chutzpah,29 April 2021,1,Best thing to hang on a wall that you wouldn't normally hang on a wall.,FALSE,FALSE,TRUE,4,2,5,1,4
11,7,You've got no chutzpah,29 April 2021,2,Complete these tasks. You may not step beyond this line. You had ten minutes from when the fire was lit.,FALSE,FALSE,FALSE,2,4,3,5,1
11,7,You've got no chutzpah,29 April 2021,3,Make the best babushka meal. Each course must be presented inside the previous course.,FALSE,FALSE,FALSE,2,5,4,1,4
11,7,You've got no chutzpah,29 April 2021,4,"Get out of the front gate setting off the alarm the fewest times. Every time the alarm goes off, you must start again. You must only step on your stepping stones.",FALSE,TRUE,FALSE,0,0,5,5,0
11,7,You've got no chutzpah,29 April 2021,5,Make your rubber gloves and wellies as heavy as possible whilst wearing your rubber gloves and wellies. You must only put things in your rubber gloves for the first minute.,TRUE,FALSE,FALSE,1,1,5,2,3
11,8,An orderly species,6 May 2021,1,Most satisfying wobbly thing.,FALSE,FALSE,TRUE,3,3,3,3,3
11,8,An orderly species,6 May 2021,2,"Say the word ""metronome"" between every tick of this metronome. You may not touch or stop the metronome. Also, you must blow up and tie a balloon so it's bigger than your head, neatly gift wrap the balloon, and eat three whole poppadoms.",FALSE,FALSE,FALSE,1,4,4,5,1
11,8,An orderly species,6 May 2021,3,"Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used, and you may not communicate with each other in any way during the task.",FALSE,TRUE,FALSE,2,2,3,3,2
11,8,An orderly species,6 May 2021,4,"Record the greatest aircraft safety announcement then perform the greatest aircraft safety demonstration. Your announcement must be in an accent or language other than your own, and your demonstration must be unforgettable.",FALSE,FALSE,FALSE,4,4,3,5,3
11,8,An orderly species,6 May 2021,5,"Stand on either one leg or both legs. You must do so, one at a time, behind this curtain, with your hands on your head. The Taskmaster will then guess if your standing on either one leg or both legs. If he guesses correctly, you are eliminated.",TRUE,FALSE,FALSE,1,3,5,1,3
11,9,Mr Octopus and Pottyhands,13 May 2021,1,Nattiest knitwear.,FALSE,FALSE,TRUE,5,3,4,4,2
11,9,Mr Octopus and Pottyhands,13 May 2021,2,Make the most impressive and realistic weather for Taskmaster island. Your weather must last for no more than a minute.,FALSE,FALSE,FALSE,5,2,1,4,3
11,9,Mr Octopus and Pottyhands,13 May 2021,3,"Build a tower, then topple your tower so that yoghurt lands in a numbered square. You have one yoghurt and one toppling attempt.",FALSE,FALSE,FALSE,5,3,0,0,4
11,9,Mr Octopus and Pottyhands,13 May 2021,4,Look the most different in four different photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,FALSE,FALSE,FALSE,4,2,3,5,3
11,9,Mr Octopus and Pottyhands,13 May 2021,5,Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of Alex laying down your fish. Furthest from the target ten seconds after each round is eliminated.,TRUE,FALSE,FALSE,1,3,1,5,4
11,10,Activate Jamali,20 May 2021,1,The thing that makes you look the toughest.,FALSE,FALSE,TRUE,3,4,2,5,1
11,10,Activate Jamali,20 May 2021,2,Make the best picture of a big scary dinosaur using this photocopier. You may not leave the garage.,FALSE,FALSE,FALSE,2,3,4,1,5
11,10,Activate Jamali,20 May 2021,3,Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,FALSE,FALSE,FALSE,4[3],1,5,2,3[3]
11,10,Activate Jamali,20 May 2021,4,Direct your teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,FALSE,TRUE,FALSE,2,2,5,5,2
11,10,Activate Jamali,20 May 2021,5,"Keeping your head still at all times, correctly don your special outfit. For every second your head is out of the frame, 10 seconds will be added to your time. Put your hands in the air when you are correctly dressed.",TRUE,FALSE,FALSE,5,2,3,4,1
12,1,An imbalance in the poppability,23 September 2021,1,"The thing that if you put it in a bag and sat on it, it would feel the nicest.",FALSE,FALSE,TRUE,4,5,1,2,3
12,1,An imbalance in the poppability,23 September 2021,3,Paint the most flattering picture of the Taskmaster in action on the canvas in the lab. The canvas will either be six inches or six feet above you. You must lie flat on your back on the creeper at all times. You must tell Alex if you want the canvas to be six inches or six feet above you within the next ten seconds.,FALSE,FALSE,FALSE,4,3,5,2,1
12,1,An imbalance in the poppability,23 September 2021,4,Pop the balloon. You must stay behind the rope at all times. You must not move the rope. You may buy the tools you need with time. Fastest wins.,FALSE,FALSE,FALSE,5,1,3,2,4
12,1,An imbalance in the poppability,23 September 2021,5,"Write down a cool hobby, a fun animal and a famous person.",TRUE,FALSE,FALSE,1,3,3,5,1
12,2,Oatmeal and death,30 September 2021,1,Most awesome square.,FALSE,FALSE,TRUE,4,1,5,2,3
12,2,Oatmeal and death,30 September 2021,2,Scale the mountain. Your attempt must last exactly five minutes and will be sped up by five times afterwards. Most thrilling ascent wins.,FALSE,TRUE,FALSE,3,5,5,5,3
12,2,Oatmeal and death,30 September 2021,3,"Work out the contents of these bags. You may not open the bags. You can either ask Alex to make one tiny hole in each bag and have five minutes examination time during which you must eat at least one big spoonful from each bag, or ask Alex to put all the contents in a blender for one minute and then have ten minutes examination time during which eating is optional.",FALSE,FALSE,FALSE,3,4,1,3,5
12,2,Oatmeal and death,30 September 2021,4,"Completely paint this space hopper green without making any mess. The entire space hopper must be green. The entire space hopper must stay in the dome. When you are satisfied that you are finished, put your hands on your hips and bow deeply at your green space hopper. Fastest and least messy wins.",FALSE,FALSE,FALSE,3,2,4,5,1
12,2,Oatmeal and death,30 September 2021,5,Put on the medallion. You must not take off your jacket or break the box. Fastest wins.,TRUE,FALSE,FALSE,3,4,5,2,1
12,3,The end of the franchise,7 October 2021,1,Most old-fashioned thing that you still use.,FALSE,FALSE,TRUE,3,5,4,2,1
12,3,The end of the franchise,7 October 2021,2,"Copy Alex. Alex will demonstrate his actions twice, then you will have one attempt to copy Alex. Closest copy wins.",FALSE,FALSE,FALSE,1,4,2,3,5
12,3,The end of the franchise,7 October 2021,4,Film the most thrilling 30-second sequence wearing the welly-cam.,FALSE,FALSE,FALSE,2,5,3,4,3
12,3,The end of the franchise,7 October 2021,5,Team Live:Correctly guess your teammate's object. Your teammate will represent their object through the medium of shadows on the screen. Fastest correct guess wins two actual points per round.,FALSE,FALSE,FALSE,2,4,4,4,2
12,4,The customised inhaler,14 October 2021,1,Best thing that has quite a few layers.,FALSE,FALSE,TRUE,5,4,3,1,2
12,4,The customised inhaler,14 October 2021,2,"Complete the course as slowly as possible. You must be riding the bicycle forwards within the limits of the course at all times. Every time you put a foot on the ground, the clock will be paused and your final time will be halved. If you leave the course or miss an instruction, your time will also be halved and the clock will be paused until you are back in position. Slowest wins.",FALSE,FALSE,FALSE,4,5,3,1,2
12,4,The customised inhaler,14 October 2021,3,Spread jam on a slice of toast in a really cool way. Coolest jam spreading wins.,FALSE,FALSE,FALSE,4,2,5,2,3
12,4,The customised inhaler,14 October 2021,5,Get the most forks in your bucket. You may only throw a fork after a full spin on your chair. You must stay sat in your chair at all times and you may not move your chair.,TRUE,FALSE,FALSE,3,2,1,5,4
12,5,Croissants is croissants,21 October 2021,1,Most elegant thing beginning with G.,FALSE,FALSE,TRUE,4,1,5,3,2
12,5,Croissants is croissants,21 October 2021,3,"Get the most balls in the net. Everyone must stay on their spots at all times. If anyone other than the task reader touches or handles a ball, you lose five balls from your ball total. Also, the person on the middle spot must sit for ten seconds and then stand up straight for ten seconds on repeat. Any balls remaining between the task reader and the middle person will be deducted from your ball total.",FALSE,TRUE,FALSE,0,0,0,0,0
12,5,Croissants is croissants,21 October 2021,4,Prevent Alex from scoring a goal. The ball and goalpost must be on their spots when Alex attempts to score a goal. You must be 12 yards from the ball when Alex attempts to score. Slowest goal scored by Alex wins.,FALSE,FALSE,FALSE,4,1,3,5,2
12,5,Croissants is croissants,21 October 2021,5,"Pop the most balloons. You may pop between one and ten balloons each turn. If you pop one of the five bad balloons, you are disqualified. The eventual winner gets ten actual points.",TRUE,FALSE,FALSE,4,2,10,3,1
12,6,A chair in a sweet,28 October 2021,1,"Most desirable thing for the person below you in the alphabet, or the highest alphabetically if you're the lowest alphabetically.",FALSE,FALSE,TRUE,2,5,3,4,1
12,6,A chair in a sweet,28 October 2021,2,Land the iron on the ironing board from the furthest distance. The ironing board must be standing at it's maximum height when the iron lands on it and the iron must remain on the ironing board for the attempt to count.,FALSE,FALSE,FALSE,5,1,4,2,3
12,6,A chair in a sweet,28 October 2021,3,Make a cute toy for a cute dog. The dog will have five minutes with your cute toy. Most engaged dog wins.,FALSE,FALSE,FALSE,3,1,5,4,2
12,6,A chair in a sweet,28 October 2021,4,"Sit on the red chair in the secret tower. You may only step on circles on your way. You may only stand on each circle once, unless it is black. You may stand on a black circle twice, but never twice in a row. Also you must put this task in the shredder within the first minute. If you fail for any reason, Alex will blow his whistle. Return everything to its starting position and you must start again. Fastest wins.",FALSE,FALSE,FALSE,3,5,2,4,1
12,6,A chair in a sweet,28 October 2021,5,Choose the number of sheets you want for the second part of the task. Each sheet will reduce your points total by five.,TRUE,FALSE,FALSE,1,5,5,3,2
12,7,The integrity of the product,4 November 2021,1,Most ridiculous thin thing.,FALSE,FALSE,TRUE,3,4,1,2,5
12,7,The integrity of the product,4 November 2021,2,Put up a shelf for all the Taskmaster's snooker balls. All the Taskmaster's snooker balls must be at the Taskmaster's eyeline. Only the Taskmaster's snooker balls may be on the finished shelf. Fastest wins.,FALSE,FALSE,FALSE,4,3,3,3,3
12,7,The integrity of the product,4 November 2021,3,"Write and perform a 30-second jingle. You must reach into the barrel to find the subject of your jingle, then pop a balloon to discover the instrument that you must play under your jingle.",FALSE,FALSE,FALSE,4,5,4,5,2
12,7,The integrity of the product,4 November 2021,4,Either get the pipe through the box and everything in it then get the box and everything in it through the pipe or get the box and everything in it through the pipe then get the pipe through the box and everything in it. Fastest wins.,FALSE,FALSE,FALSE,0,5,0,4,3
12,7,The integrity of the product,4 November 2021,5,"Each person must direct their fellow contestants to draw an image. The drawing director may only use the following words: line, circle, square, big, small, up, down, left, right, middle, please, bendy. At the end of one minute, the drawers must write down what they think the image is. The drawers will receive one point per correct guess. The drawing director will also receive one point per correct guess. Most points overall wins.",TRUE,FALSE,FALSE,5,0,0,0,5
12,8,A couple of Ethels,11 November 2021,1,Best thing you use for something other than its actual purpose.,FALSE,FALSE,TRUE,4,5,3,2,1
12,8,A couple of Ethels,11 November 2021,2,"Make and wear a popcorn necklace with at least five pieces of popcorn and then do the opposite of the following: You must under no circumstances not avoid not making the bell not ring. The task is over when you have either rung the bell or not rung the bell and said ""I did the right thing"" three times. Fastest to not do the wrong thing wins. If you don't do the right thing, you lose five points.",FALSE,FALSE,FALSE,4,-5,5,3,-5
